iid,round,position,order,pid,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
37,16,11,6,48,No,Yes,8.0,5.0,6.0,9.0,4.0,6.0,7.0,6.0,No,6.0
37,16,11,9,49,No,No,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,No,6.0
37,16,11,10,50,No,Yes,6.0,3.0,6.0,8.0,4.0,4.0,5.0,4.0,No,6.0
37,16,11,3,51,No,Yes,7.0,4.0,7.0,7.0,6.0,8.0,6.0,2.0,Yes,6.0
37,16,11,4,52,Yes,Yes,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,No,6.0
37,16,11,15,53,No,Yes,7.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0,No,6.0
37,16,11,16,54,No,No,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,No,6.0
37,16,11,7,55,No,Yes,5.0,7.0,6.0,7.0,4.0,5.0,4.0,4.0,No,6.0
38,16,14,15,40,No,No,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0,No,3.0
38,16,14,16,41,No,No,1.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,No,3.0
38,16,14,1,42,No,No,8.0,8.0,10.0,7.0,7.0,7.0,8.0,1.0,No,3.0
38,16,14,4,43,No,No,3.0,7.0,10.0,4.0,8.0,2.0,5.0,1.0,No,3.0
38,16,14,8,44,No,No,5.0,10.0,7.0,4.0,5.0,7.0,5.0,1.0,No,3.0
38,16,14,11,45,No,No,6.0,6.0,8.0,3.0,8.0,3.0,4.0,1.0,No,3.0
38,16,14,14,46,No,No,10.0,6.0,6.0,9.0,5.0,3.0,6.0,2.0,No,3.0
38,16,14,5,47,No,No,7.0,9.0,7.0,7.0,4.0,3.0,8.0,2.0,No,3.0
38,16,14,9,48,No,Yes,8.0,6.0,5.0,8.0,5.0,3.0,8.0,4.0,No,3.0
38,16,14,12,49,Yes,Yes,9.0,9.0,9.0,8.0,5.0,3.0,7.0,2.0,No,3.0
38,16,14,13,50,Yes,Yes,8.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,Yes,3.0
38,16,14,6,51,No,No,8.0,7.0,9.0,8.0,8.0,3.0,7.0,1.0,Yes,3.0
38,16,14,7,52,No,No,2.0,9.0,9.0,3.0,8.0,3.0,6.0,2.0,No,3.0
38,16,14,2,53,No,No,3.0,9.0,9.0,3.0,9.0,5.0,2.0,1.0,No,3.0
38,16,14,3,54,No,No,3.0,9.0,9.0,5.0,9.0,5.0,5.0,1.0,No,3.0
38,16,14,10,55,Yes,Yes,8.0,8.0,8.0,8.0,9.0,8.0,9.0,6.0,Yes,3.0
39,16,16,16,40,No,Yes,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,No,3.0
39,16,16,1,41,No,No,3.0,10.0,9.0,6.0,8.0,NA,5.0,5.0,No,3.0
39,16,16,2,42,No,Yes,5.0,5.0,9.0,7.0,9.0,NA,6.5,6.0,No,3.0
39,16,16,5,43,No,Yes,7.0,9.0,8.0,7.0,6.0,5.0,8.0,7.0,No,3.0
39,16,16,9,44,No,No,4.0,7.0,7.0,4.0,5.0,1.0,2.0,1.0,No,3.0
39,16,16,12,45,No,No,4.0,5.0,7.0,1.0,5.0,1.0,5.0,1.0,No,3.0
39,16,16,15,46,No,No,8.0,6.0,9.0,9.0,6.0,NA,5.0,2.0,No,3.0
39,16,16,6,47,Yes,Yes,5.0,5.0,8.0,8.0,5.0,7.0,7.0,5.0,No,3.0
39,16,16,10,48,No,Yes,8.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0,No,3.0
39,16,16,13,49,No,No,5.0,7.0,7.0,7.0,9.0,NA,6.0,3.0,No,3.0
39,16,16,14,50,No,Yes,5.0,6.0,8.0,10.0,8.0,NA,7.0,5.0,No,3.0
39,16,16,7,51,No,No,3.0,1.0,8.0,1.0,9.0,NA,1.0,1.0,Yes,3.0
39,16,16,8,52,No,Yes,3.0,9.0,9.0,6.0,9.0,NA,6.0,2.0,No,3.0
39,16,16,3,53,No,Yes,8.0,7.0,9.0,5.0,5.0,NA,7.0,5.0,No,3.0
39,16,16,4,54,No,No,4.0,8.0,8.0,5.0,6.0,NA,5.0,3.0,NA,3.0
39,16,16,11,55,No,No,6.0,7.0,8.0,10.0,7.0,NA,7.0,3.0,No,3.0
40,19,5,8,21,No,No,3.0,10.0,10.0,6.0,4.0,7.0,4.0,1.0,No,0.0
40,19,7,10,22,No,No,4.0,10.0,8.0,8.0,6.0,4.0,3.0,1.0,No,0.0
40,19,3,6,23,No,No,5.0,4.0,3.0,7.0,4.0,3.0,1.0,1.0,No,0.0
40,19,10,13,24,No,No,5.0,10.0,9.0,9.0,8.0,5.0,2.0,3.0,No,0.0
40,19,12,15,25,No,No,8.0,10.0,9.0,9.0,8.0,4.0,3.0,1.0,No,0.0
40,19,13,16,26,No,No,8.0,9.0,9.0,8.0,7.0,4.0,3.0,1.0,No,0.0
40,19,4,7,27,No,No,9.0,8.0,6.0,8.0,7.0,5.0,5.0,2.0,No,0.0
40,19,1,4,28,No,No,8.0,8.0,7.0,8.0,7.0,3.0,6.0,2.0,No,0.0
40,19,9,12,29,No,No,5.0,6.0,3.0,4.0,3.0,3.0,1.0,NA,No,0.0
40,19,15,18,30,No,No,6.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0,No,0.0
40,19,8,11,31,No,No,7.0,5.0,4.0,4.0,8.0,3.0,2.0,1.0,No,0.0
40,19,18,2,32,No,No,8.0,10.0,10.0,7.0,8.0,4.0,5.0,1.0,No,0.0
40,19,19,3,33,No,No,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0,No,0.0
40,19,2,5,34,No,No,8.0,7.0,6.0,8.0,6.0,4.0,5.0,2.0,No,0.0
40,19,17,1,35,No,No,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0,No,0.0
40,19,6,9,36,No,No,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0,No,0.0
40,19,11,14,37,No,No,4.0,6.0,8.0,7.0,6.0,3.0,1.0,1.0,No,0.0
40,19,14,17,38,No,No,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0,No,0.0
40,19,16,19,39,No,No,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0,No,0.0
41,19,5,10,21,No,No,5.0,5.0,5.0,5.0,5.0,NA,5.0,NA,No,NA
41,19,7,12,22,No,No,5.0,5.0,5.0,5.0,5.0,NA,5.0,NA,No,NA
41,19,3,8,23,No,No,8.0,8.0,8.0,8.0,8.0,NA,5.0,NA,No,NA
41,19,10,15,24,No,No,5.0,5.0,5.0,5.0,5.0,NA,5.0,NA,No,NA
41,19,12,17,25,No,Yes,5.0,5.0,5.0,5.0,5.0,NA,5.0,NA,No,NA
41,19,13,18,26,No,Yes,5.0,5.0,5.0,5.0,5.0,NA,5.0,NA,No,NA
41,19,4,9,27,No,Yes,8.0,8.0,8.0,8.0,8.0,NA,8.0,NA,No,NA
41,19,1,6,28,No,Yes,8.0,8.0,8.0,8.0,8.0,8.0,5.0,NA,No,NA
41,19,9,14,29,No,No,8.0,8.0,8.0,8.0,8.0,NA,8.0,NA,No,NA
41,19,15,1,30,No,No,10.0,10.0,10.0,10.0,10.0,NA,7.0,NA,No,NA
41,19,8,13,31,No,No,8.0,8.0,8.0,8.0,8.0,NA,8.0,NA,No,NA
41,19,18,4,32,No,No,10.0,10.0,10.0,10.0,10.0,NA,8.0,NA,No,NA
41,19,19,5,33,No,Yes,10.0,10.0,10.0,10.0,10.0,NA,8.0,NA,No,NA
41,19,2,7,34,No,Yes,10.0,10.0,10.0,10.0,10.0,NA,8.0,NA,No,NA
41,19,17,3,35,No,No,10.0,5.0,10.0,5.0,5.0,NA,NA,NA,No,NA
41,19,6,11,36,No,No,5.0,5.0,5.0,5.0,5.0,NA,NA,NA,No,NA
41,19,11,16,37,No,No,5.0,5.0,5.0,5.0,5.0,NA,NA,NA,No,NA
41,19,14,19,38,No,No,5.0,5.0,5.0,5.0,5.0,NA,NA,NA,No,NA
41,19,16,2,39,No,No,5.0,5.0,5.0,10.0,5.0,NA,NA,1.0,No,NA
42,19,5,11,21,No,No,3.0,10.0,9.0,5.0,9.0,2.0,6.0,7.0,No,1.0
42,19,7,13,22,No,No,3.0,6.0,8.0,5.0,5.0,1.0,2.0,1.0,No,1.0
42,19,3,9,23,No,No,6.0,10.0,9.0,8.0,9.0,NA,8.0,8.0,No,1.0
42,19,10,16,24,No,No,7.0,6.0,7.0,9.0,8.0,2.0,3.0,1.0,No,1.0
42,19,12,18,25,No,Yes,8.0,9.0,7.0,7.0,5.0,NA,8.0,6.0,No,1.0
42,19,13,19,26,No,Yes,7.0,8.0,8.0,9.0,8.0,NA,7.0,4.0,No,1.0
42,19,4,10,27,No,Yes,8.0,9.0,8.0,9.0,8.0,NA,9.0,6.0,No,1.0
42,19,1,7,28,No,Yes,7.0,10.0,9.0,8.0,9.0,NA,8.0,6.0,No,1.0
42,19,9,15,29,No,No,3.0,8.0,7.0,5.0,8.0,NA,4.0,1.0,No,1.0
42,19,15,2,30,No,No,4.0,7.0,7.0,6.0,6.0,NA,6.0,2.0,No,1.0
42,19,8,14,31,No,No,8.0,7.0,8.0,2.0,9.0,NA,4.0,3.0,No,1.0
42,19,18,5,32,No,No,5.0,9.0,10.0,8.0,10.0,4.0,5.0,4.0,No,1.0
42,19,19,6,33,No,No,6.0,10.0,10.0,8.0,10.0,6.0,6.0,2.0,No,1.0
42,19,2,8,34,No,No,6.0,9.0,7.0,6.0,6.0,3.0,5.0,6.0,No,1.0
42,19,17,4,35,No,No,3.0,8.0,7.0,7.0,10.0,4.0,4.0,1.0,No,1.0
42,19,6,12,36,No,No,4.0,7.0,7.0,5.0,6.0,NA,4.0,3.0,No,1.0
42,19,11,17,37,No,No,4.0,8.0,9.0,6.0,4.0,NA,4.0,2.0,No,1.0
42,19,14,1,38,No,No,6.0,10.0,9.0,8.0,10.0,NA,8.0,5.0,No,1.0
42,19,16,3,39,No,No,4.0,9.0,8.0,6.0,6.0,5.0,6.0,2.0,No,1.0
43,19,5,14,21,No,No,4.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0,No,0.0
43,19,7,16,22,No,No,4.0,5.0,5.0,3.0,5.0,1.0,5.0,2.0,No,0.0
43,19,3,12,23,Yes,Yes,4.0,6.0,5.0,4.0,3.0,2.0,6.0,4.0,Yes,0.0
43,19,10,19,24,No,No,5.0,5.0,6.0,4.0,7.0,2.0,5.0,5.0,No,0.0
43,19,12,2,25,No,Yes,8.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0,No,0.0
43,19,13,3,26,No,Yes,6.0,5.0,7.0,5.0,5.0,2.0,5.0,4.0,No,0.0
43,19,4,13,27,No,Yes,7.0,6.0,5.0,7.0,3.0,5.0,6.0,2.0,No,0.0
43,19,1,10,28,No,No,5.0,6.0,6.0,4.0,7.0,6.0,5.0,2.0,No,0.0
43,19,9,18,29,No,No,4.0,4.0,5.0,4.0,6.0,5.0,5.0,2.0,No,0.0
43,19,15,5,30,No,No,3.0,4.0,7.0,3.0,7.0,1.0,3.0,2.0,No,0.0
43,19,8,17,31,No,Yes,6.0,6.0,6.0,6.0,5.0,3.0,6.0,2.0,No,0.0
43,19,18,8,32,No,No,5.0,6.0,7.0,4.0,4.0,3.0,6.0,1.0,No,0.0
43,19,19,9,33,No,No,4.0,4.0,7.0,3.0,6.0,4.0,4.0,3.0,No,0.0
43,19,2,11,34,No,No,6.0,5.0,5.0,6.0,7.0,2.0,6.0,2.0,No,0.0
43,19,17,7,35,No,Yes,7.0,4.0,7.0,3.0,7.0,5.0,5.0,1.0,No,0.0
43,19,6,15,36,No,Yes,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,No,0.0
43,19,11,1,37,No,No,4.0,6.0,7.0,3.0,6.0,4.0,4.0,1.0,No,0.0
43,19,14,4,38,No,No,4.0,6.0,7.0,6.0,7.0,2.0,5.0,2.0,No,0.0
43,19,16,6,39,No,No,3.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0,No,0.0
44,19,5,18,21,No,Yes,6.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0,No,3.0
44,19,7,1,22,Yes,Yes,6.0,7.0,6.0,6.0,8.0,5.0,6.0,5.0,No,3.0
44,19,3,16,23,Yes,Yes,8.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0,Yes,3.0
44,19,10,4,24,No,Yes,5.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,No,3.0
44,19,12,6,25,No,Yes,7.0,6.0,6.0,7.0,5.0,4.0,7.0,6.0,No,3.0
44,19,13,7,26,No,Yes,8.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0,No,3.0
44,19,4,17,27,No,Yes,9.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,No,3.0
44,19,1,14,28,No,Yes,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,No,3.0
44,19,9,3,29,Yes,Yes,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,No,3.0
44,19,15,9,30,No,Yes,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,No,3.0
44,19,8,2,31,No,Yes,9.0,7.0,7.0,6.0,7.0,7.0,9.0,7.0,No,3.0
44,19,18,12,32,No,Yes,7.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0,No,3.0
44,19,19,13,33,No,Yes,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,No,3.0
44,19,2,15,34,No,Yes,8.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0,No,3.0
44,19,17,11,35,No,Yes,8.0,7.0,8.0,NA,8.0,6.0,8.0,7.0,No,3.0
44,19,6,19,36,No,Yes,7.0,7.0,7.0,5.0,6.0,7.0,9.0,8.0,No,3.0
44,19,11,5,37,Yes,Yes,5.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0,No,3.0
44,19,14,8,38,No,Yes,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,No,3.0
44,19,16,10,39,No,Yes,8.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,No,3.0
45,19,5,3,21,No,Yes,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0,No,9.0
45,19,7,5,22,Yes,Yes,7.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,No,9.0
45,19,3,1,23,Yes,Yes,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,No,9.0
45,19,10,8,24,No,Yes,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,No,9.0
45,19,12,10,25,No,Yes,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,No,9.0
45,19,13,11,26,No,Yes,7.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,No,9.0
45,19,4,2,27,No,Yes,8.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,No,9.0
45,19,1,18,28,No,Yes,7.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,No,9.0
45,19,9,7,29,Yes,Yes,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,No,9.0
45,19,15,13,30,No,Yes,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,No,9.0
45,19,8,6,31,No,Yes,9.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,No,9.0
45,19,18,16,32,No,Yes,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,No,9.0
45,19,19,17,33,No,No,6.0,5.0,7.0,5.0,7.0,5.0,6.0,7.0,No,9.0
45,19,2,19,34,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,9.0
45,19,17,15,35,Yes,Yes,8.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,No,9.0
45,19,6,4,36,No,Yes,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,No,9.0
45,19,11,9,37,No,Yes,6.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,No,9.0
45,19,14,12,38,No,Yes,6.0,6.0,7.0,9.0,7.0,7.0,7.0,7.0,No,9.0
45,19,16,14,39,No,No,5.0,7.0,5.0,5.0,6.0,5.0,5.0,7.0,No,9.0
46,19,5,7,21,No,No,6.0,7.0,10.0,8.0,9.0,8.0,8.0,6.0,No,4.0
46,19,7,9,22,No,No,5.0,8.0,5.0,5.0,6.0,5.0,5.0,5.0,No,4.0
46,19,3,5,23,No,No,6.0,8.0,9.0,8.0,8.0,9.0,8.0,6.0,No,4.0
46,19,10,12,24,No,No,7.0,8.0,8.0,8.0,7.0,9.0,8.0,5.0,No,4.0
46,19,12,14,25,No,Yes,10.0,8.0,7.0,8.0,7.0,8.0,9.5,6.0,Yes,4.0
46,19,13,15,26,No,Yes,10.0,9.0,9.0,10.0,7.0,8.0,9.5,7.0,No,4.0
46,19,4,6,27,Yes,Yes,9.0,8.0,8.0,8.0,7.0,9.0,9.5,7.0,No,4.0
46,19,1,3,28,Yes,Yes,7.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,No,4.0
46,19,9,11,29,No,No,6.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,NA,4.0
46,19,15,17,30,No,No,6.0,8.0,8.0,9.0,8.0,6.0,7.0,5.0,No,4.0
46,19,8,10,31,No,Yes,9.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,No,4.0
46,19,18,1,32,No,Yes,8.0,9.0,8.0,7.0,10.0,7.0,8.0,7.0,No,4.0
46,19,19,2,33,No,No,6.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,No,4.0
46,19,2,4,34,Yes,Yes,7.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,No,4.0
46,19,17,19,35,Yes,Yes,8.0,8.0,8.0,6.0,9.0,8.0,8.0,5.0,No,4.0
46,19,6,8,36,No,No,6.0,7.0,8.0,6.0,9.0,7.0,6.0,4.0,No,4.0
46,19,11,13,37,No,No,6.0,8.0,9.0,8.0,9.0,7.0,7.0,4.0,No,4.0
46,19,14,16,38,No,Yes,8.0,8.0,8.0,10.0,8.0,7.0,8.0,5.0,No,4.0
46,19,16,18,39,No,No,6.0,8.0,7.0,9.0,7.0,6.0,8.0,5.0,No,4.0
47,19,5,15,21,No,Yes,9.0,5.0,6.0,5.0,5.0,7.0,5.0,6.0,No,5.0
47,19,7,17,22,No,Yes,NA,5.0,6.0,5.0,6.0,3.0,4.0,6.0,No,5.0
47,19,3,13,23,No,Yes,5.0,6.0,6.0,4.0,7.0,4.0,6.0,5.0,No,5.0
47,19,10,1,24,No,Yes,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,No,5.0
47,19,12,3,25,No,Yes,6.0,7.0,5.0,5.0,5.0,2.0,6.0,5.0,No,5.0
47,19,13,4,26,No,Yes,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,5.0
47,19,4,14,27,No,Yes,7.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0,No,5.0
47,19,1,11,28,No,Yes,5.0,6.0,7.0,5.0,7.0,5.0,7.0,6.0,No,5.0
47,19,9,19,29,No,No,5.0,6.0,5.0,6.0,7.0,2.0,6.0,5.0,NA,5.0
47,19,15,6,30,No,No,9.0,5.0,6.0,3.0,6.0,3.0,6.0,6.0,No,5.0
47,19,8,18,31,No,Yes,7.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0,No,5.0
47,19,18,9,32,No,Yes,5.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,No,5.0
47,19,19,10,33,No,Yes,5.0,6.0,7.0,6.0,6.0,3.0,6.0,6.0,No,5.0
47,19,2,12,34,No,Yes,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,No,5.0
47,19,17,8,35,No,Yes,7.0,5.0,6.0,5.0,6.0,4.0,6.0,3.0,No,5.0
47,19,6,16,36,No,Yes,6.0,6.0,6.0,5.0,8.0,4.0,5.0,6.0,No,5.0
47,19,11,2,37,No,No,NA,3.0,8.0,4.0,6.0,3.0,4.0,4.0,No,5.0
47,19,14,5,38,No,Yes,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,No,5.0
47,19,16,7,39,Yes,Yes,3.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0,No,5.0
48,19,5,19,21,No,No,3.0,8.0,5.0,5.0,8.0,3.0,4.0,2.0,No,2.0
48,19,7,2,22,No,No,4.0,6.0,6.0,5.0,NA,3.0,5.0,1.0,No,2.0
48,19,3,17,23,No,No,4.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,No,2.0
48,19,10,5,24,No,No,6.0,8.0,8.0,5.0,NA,3.0,5.0,3.0,No,2.0
48,19,12,7,25,No,Yes,9.0,8.0,7.0,8.0,NA,5.0,8.0,7.0,No,2.0
48,19,13,8,26,No,Yes,9.0,8.0,7.0,9.0,NA,8.0,9.0,8.0,No,2.0
48,19,4,18,27,No,Yes,8.0,8.0,5.0,6.0,NA,7.0,7.0,6.0,No,2.0
48,19,1,15,28,No,No,7.0,8.0,5.0,6.0,3.0,3.0,5.0,2.0,No,2.0
48,19,9,4,29,No,No,6.0,8.0,9.0,5.0,9.0,3.0,5.0,7.0,No,2.0
48,19,15,10,30,No,No,5.0,6.0,5.0,4.0,NA,3.0,4.0,4.0,No,2.0
48,19,8,3,31,Yes,Yes,7.0,7.0,7.0,8.0,NA,NA,8.0,5.0,No,2.0
48,19,18,13,32,No,No,5.0,6.0,8.0,5.0,8.0,3.0,4.0,3.0,No,2.0
48,19,19,14,33,No,No,5.0,8.0,8.0,5.0,NA,3.0,5.0,5.0,No,2.0
48,19,2,16,34,No,Yes,7.0,7.0,7.0,5.0,5.0,3.0,7.0,3.0,No,2.0
48,19,17,12,35,No,No,7.0,7.0,8.0,5.0,5.0,4.0,6.0,6.0,No,2.0
48,19,6,1,36,No,No,6.0,8.0,7.0,7.0,9.0,4.0,6.0,7.0,No,2.0
48,19,11,6,37,No,No,3.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,No,2.0
48,19,14,9,38,No,No,7.0,7.0,7.0,8.0,NA,6.0,8.0,4.0,No,2.0
48,19,16,11,39,No,No,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,No,2.0
49,19,5,4,21,No,No,6.0,7.0,8.0,4.0,6.0,4.0,6.0,6.0,No,4.0
49,19,7,6,22,No,No,7.0,8.0,7.0,7.0,7.0,NA,7.0,4.0,No,4.0
49,19,3,2,23,No,No,7.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0,No,4.0
49,19,10,9,24,No,Yes,7.0,7.0,6.0,5.0,6.0,7.0,7.0,4.0,No,4.0
49,19,12,11,25,No,Yes,9.0,8.0,7.0,8.0,6.0,5.0,8.0,4.0,No,4.0
49,19,13,12,26,No,Yes,9.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,No,4.0
49,19,4,3,27,No,Yes,8.0,8.0,7.0,7.0,7.0,0.0,7.0,5.0,No,4.0
49,19,1,19,28,No,Yes,7.0,8.0,8.0,7.0,6.0,NA,7.0,5.0,No,4.0
49,19,9,8,29,No,Yes,7.0,8.0,8.0,7.0,6.0,5.0,7.0,5.0,No,4.0
49,19,15,14,30,Yes,Yes,7.0,7.0,7.0,7.0,7.0,NA,7.0,6.0,No,4.0
49,19,8,7,31,Yes,Yes,9.0,7.0,8.0,8.0,9.0,NA,8.0,4.0,No,4.0
49,19,18,17,32,No,Yes,7.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,No,4.0
49,19,19,18,33,No,Yes,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,No,4.0
49,19,2,1,34,Yes,Yes,8.0,8.0,7.0,6.0,7.0,6.0,6.0,9.0,No,4.0
49,19,17,16,35,Yes,Yes,8.0,8.0,10.0,5.0,6.0,5.0,7.0,4.0,No,4.0
49,19,6,5,36,Yes,Yes,8.0,8.0,7.0,7.0,10.0,5.0,8.0,4.0,No,4.0
49,19,11,10,37,No,No,6.0,8.0,8.0,6.0,8.0,3.0,7.0,4.0,No,4.0
49,19,14,13,38,Yes,Yes,8.0,7.0,7.0,8.0,8.0,4.0,8.0,6.0,No,4.0
49,19,16,15,39,No,No,7.0,8.0,7.0,8.0,4.0,5.0,7.0,4.0,No,4.0
50,19,5,6,21,No,No,5.0,8.0,8.0,NA,NA,NA,7.0,7.0,No,5.0
50,19,7,8,22,No,No,6.0,8.0,7.0,6.0,NA,NA,7.0,7.0,NA,5.0
50,19,3,4,23,No,No,5.0,NA,7.0,6.0,NA,NA,7.0,NA,No,5.0
50,19,10,11,24,No,Yes,7.0,NA,NA,9.0,NA,NA,8.5,7.0,No,5.0
50,19,12,13,25,No,Yes,7.0,NA,NA,NA,NA,NA,8.0,7.0,No,5.0
50,19,13,14,26,No,Yes,8.0,NA,NA,NA,NA,NA,8.0,7.0,No,5.0
50,19,4,5,27,Yes,Yes,8.0,NA,NA,7.0,NA,6.0,8.0,7.0,No,5.0
50,19,1,2,28,No,No,6.0,8.0,8.0,7.0,8.0,5.0,7.0,7.0,No,5.0
50,19,9,10,29,No,No,6.0,NA,NA,NA,NA,NA,7.0,7.0,No,5.0
50,19,15,16,30,No,No,6.0,NA,NA,NA,NA,NA,NA,NA,No,5.0
50,19,8,9,31,Yes,Yes,8.0,8.0,8.0,8.0,8.0,NA,7.0,8.0,Yes,5.0
50,19,18,19,32,No,Yes,NA,NA,NA,NA,NA,NA,7.0,7.0,No,5.0
50,19,19,1,33,No,No,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,No,5.0
50,19,2,3,34,No,Yes,7.0,7.0,NA,NA,9.0,NA,7.0,7.0,No,5.0
50,19,17,18,35,Yes,Yes,7.0,NA,NA,NA,NA,NA,7.0,7.0,No,5.0
50,19,6,7,36,No,No,7.0,NA,NA,NA,NA,NA,7.0,7.0,No,5.0
50,19,11,12,37,No,No,5.0,NA,NA,NA,NA,NA,7.0,7.0,No,5.0
50,19,14,15,38,Yes,Yes,NA,NA,NA,NA,NA,NA,7.0,8.0,Yes,5.0
50,19,16,17,39,No,No,NA,NA,NA,NA,NA,NA,8.0,NA,No,5.0
51,19,5,16,21,No,No,2.0,8.0,8.0,3.0,2.0,2.0,5.0,3.0,No,1.0
51,19,7,18,22,No,No,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,No,1.0
51,19,3,14,23,No,No,4.0,6.0,4.0,1.0,1.0,1.0,2.0,5.0,No,1.0
51,19,10,2,24,No,Yes,7.0,5.0,7.0,6.0,6.0,6.0,6.0,2.0,No,1.0
51,19,12,4,25,No,No,6.0,4.0,7.0,6.0,2.0,2.0,3.0,3.0,No,1.0
51,19,13,5,26,No,Yes,7.0,3.0,5.0,5.0,3.0,2.0,6.0,6.0,No,1.0
51,19,4,15,27,No,Yes,8.0,4.0,4.0,7.0,5.0,3.0,6.0,2.0,No,1.0
51,19,1,12,28,No,No,6.0,7.0,7.0,3.0,2.0,1.0,5.0,9.0,No,1.0
51,19,9,1,29,No,No,5.0,8.0,5.0,3.0,3.0,3.0,6.0,5.0,No,1.0
51,19,15,7,30,No,No,3.0,5.0,6.0,2.0,6.0,4.0,4.0,7.0,No,1.0
51,19,8,19,31,No,Yes,7.0,7.0,7.0,4.0,5.0,5.0,6.0,5.0,No,1.0
51,19,18,10,32,No,No,8.0,7.0,7.0,9.0,5.0,4.0,8.0,1.0,No,1.0
51,19,19,11,33,No,No,6.0,9.0,8.0,6.0,5.0,4.0,6.0,6.0,No,1.0
51,19,2,13,34,No,No,6.0,6.0,8.0,2.0,8.0,1.0,6.0,4.0,No,1.0
51,19,17,9,35,No,No,8.0,4.0,8.0,1.0,7.0,1.0,3.0,2.0,No,1.0
51,19,6,17,36,Yes,Yes,5.0,6.0,8.0,5.0,5.0,2.0,5.0,4.0,No,1.0
